"Site_Name","Site_Code","Loc_Name","Loc_Code","QAQC","Plot_Name","Start_Date","Year","Spp_Code","distance_m","Common_Name","Spp_Name","Category","TSN","Comments"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",11.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",11.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",11.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",12,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",12.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",12.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","WATER",12.9,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",13.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ROCK",13.5,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",13.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",14.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCEPI",14.4,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",14.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",15,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",15.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",15.6,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",15.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",16.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","BARSPP",16.5,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",16.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",17.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",17.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",17.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",18,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",18.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",18.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","BARSPP",18.9,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ROCK",19.2,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",19.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",19.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","WATER",20.1,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","WATER",20.4,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",20.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",21,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",21.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",21.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCEPI",21.9,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",22.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCEPI",22.5,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",22.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",23.1,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",23.4,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",23.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ROCK",24,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",24.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",24.6,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",24.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",25.2,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",25.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",25.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCEPI",26.1,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",26.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",26.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCEPI",27,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",27.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",27.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",27.9,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",28.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCEPI",28.5,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",28.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",29.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",29.4,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","WATER",29.7,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","WATER",30,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","WATER",30.3,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",30.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",30.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",31.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCEPI",31.5,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",31.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",32.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",32.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",32.7,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","FUCSPP",33,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ASCNOD",33.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","CHOMAS",33.6,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T1",2013-06-23,"2013","ARTCOR",33.9,"Articulated Corallines","Articulated Corallines","Species Group",-886,"branched, calcified red algae"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",0,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",0.3,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",0.6,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",0.9,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",1.2,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",1.5,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",1.8,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",2.1,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",2.4,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",2.7,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",3,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",3.3,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",3.6,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",3.9,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",4.2,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",4.5,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",4.8,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",5.1,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",5.4,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ENTSPP",5.7,"Grass kelp","Enteromorpha spp.","Species Group",6515,"grass kelp genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",6,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",6.3,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",6.6,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",6.9,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",7.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",7.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",7.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",8.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",8.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",8.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",9.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",9.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",9.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",10.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",10.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",10.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",11.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",11.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",11.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",12,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",12.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCEPI",12.6,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",12.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",13.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",13.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",13.8,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",14.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",14.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","NONCOR",14.7,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","FUCSPP",15,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",15.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","WATER",15.6,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",15.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ROCK",16.2,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",0,"T2",2013-06-23,"2013","ASCNOD",16.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
