"Site_Name","Loc_Name","Start_Date","Year","Species","Com_Sp","Plot_Name","QAQC","Zone","variable","units","value"
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","F3",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","F3",FALSE,"Fucus","Abundance","m2",26.7
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","F3",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","F4",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","F4",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","F4",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","F4",FALSE,"Fucus","Abundance","m2",82.7
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","F4",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","F4",FALSE,"Fucus","Abundance","m2",5.3
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","F4",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","F5",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","F5",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","F5",FALSE,"Fucus","Abundance","m2",8
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","F5",FALSE,"Fucus","Abundance","m2",96
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","F5",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","F5",FALSE,"Fucus","Abundance","m2",13.3
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","F5",FALSE,"Fucus","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","M1",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","M1",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","M1",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","M1",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","M1",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","M1",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","M1",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","M2",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","M2",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","M2",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","M2",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","M2",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","M2",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","M2",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","M3",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","M3",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","M3",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","M3",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","M3",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","M3",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","M3",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","M4",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","M4",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","M4",FALSE,"Mussel","Abundance","m2",5.3
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","M4",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","M4",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","M4",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","M4",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","M5",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","M5",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","M5",FALSE,"Mussel","Abundance","m2",2.7
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","M5",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","M5",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","M5",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","M5",FALSE,"Mussel","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","R1",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","R1",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","R1",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","R1",FALSE,"Red Algae","Abundance","m2",2.7
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","R1",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","R1",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","R1",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","R2",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","R2",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","R2",FALSE,"Red Algae","Abundance","m2",2.7
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","R2",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","R2",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","R2",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","R2",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","R3",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","R3",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","R3",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","R3",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","R3",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","R3",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","R3",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","R4",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","R4",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","R4",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","R4",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","R4",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","R4",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","R4",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","CARMAE","Green Crab (Carcinus maenas)","R5",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","HEMISAN"," (Hemigrapsus sanguineus)","R5",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITLIT","Common periwinkle (Littorina littorea)","R5",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","R5",FALSE,"Red Algae","Abundance","m2",2.7
"Acadia NP","Schoodic Point",2019-06-13,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","R5",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","R5",FALSE,"Red Algae","Abundance","m2",0
"Acadia NP","Schoodic Point",2019-06-13,"2019","TECTES","Limpet (Tectura testudinalis)","R5",FALSE,"Red Algae","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","A1",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","A1",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","A1",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","A1",FALSE,"Ascophyllum","Abundance","m2",10.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","A1",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","A1",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","A1",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","A2",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","A2",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","A2",FALSE,"Ascophyllum","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","A2",FALSE,"Ascophyllum","Abundance","m2",5.3
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","A2",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","A2",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","A2",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","A3",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","A3",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","A3",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","A3",FALSE,"Ascophyllum","Abundance","m2",32
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","A3",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","A3",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","A3",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","A4",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","A4",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","A4",FALSE,"Ascophyllum","Abundance","m2",8
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","A4",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","A4",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","A4",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","A4",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","A5",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","A5",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","A5",FALSE,"Ascophyllum","Abundance","m2",5.3
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","A5",FALSE,"Ascophyllum","Abundance","m2",5.3
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","A5",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","A5",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","A5",FALSE,"Ascophyllum","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","B1",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","B1",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","B1",FALSE,"Barnacle","Abundance","m2",26.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","B1",FALSE,"Barnacle","Abundance","m2",5.3
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","B1",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","B1",FALSE,"Barnacle","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","B1",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","B2",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","B2",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","B2",FALSE,"Barnacle","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","B2",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","B2",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","B2",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","B2",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","B3",FALSE,"Barnacle","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","B3",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","B3",FALSE,"Barnacle","Abundance","m2",8
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","B3",FALSE,"Barnacle","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","B3",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","B3",FALSE,"Barnacle","Abundance","m2",5.3
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","B3",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","B4",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","B4",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","B4",FALSE,"Barnacle","Abundance","m2",5.3
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","B4",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","B4",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","B4",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","B4",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","CARMAE","Green Crab (Carcinus maenas)","B5",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","HEMISAN"," (Hemigrapsus sanguineus)","B5",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITLIT","Common periwinkle (Littorina littorea)","B5",FALSE,"Barnacle","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITOBT","Smooth periwinkle (Littorina obtusata)","B5",FALSE,"Barnacle","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","LITSAX","Rough periwinkle (Littorina saxatilis)","B5",FALSE,"Barnacle","Abundance","m2",0
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","NUCLAP","Dogwhelk (Nucella lapillus)","B5",FALSE,"Barnacle","Abundance","m2",2.7
"Boston Harbor NRA","Calf Island",2019-07-08,"2019","TECTES","Limpet (Tectura testudinalis)","B5",FALSE,"Barnacle","Abundance","m2",0
