Site_Name,Site_Code,Loc_Name,Loc_Code,Year,Common,Species,Spp_Name,Com_Sp,Zone,variable,QAQC,mean,se,N
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,10.66,10.66,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0.8,0.8,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0.08,0.08,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,TRUE,5.34,5.34,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,TRUE,0.66,0.66,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,TRUE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,49.06,27.4,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,3.41,0.46,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.37,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,TRUE,48,18.98,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,TRUE,3.44,0.53,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,TRUE,0.38,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,Abundance,FALSE,1.6,1.06,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,logAbundance,FALSE,0.53,0.34,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,Proportion.Damaged,FALSE,0.15,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,Abundance,TRUE,7.46,6.22,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,logAbundance,TRUE,1.03,0.69,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,Proportion.Damaged,TRUE,0.15,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,5.86,2.29,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,1.47,0.45,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0.3,0.08,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,TRUE,5.88,1.55,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,TRUE,1.62,0.28,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,TRUE,0.36,0.02,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,TRUE,0.54,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,TRUE,0.2,0.2,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,TRUE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,3.74,3.11,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,0.75,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0.15,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,TRUE,3.76,1.81,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,TRUE,1.07,0.38,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,TRUE,0.3,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,Abundance,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,logAbundance,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,Proportion.Damaged,TRUE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,2.14,2.14,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,0.47,0.47,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,TRUE,3.74,1.36,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,TRUE,1.15,0.35,5
Acadia NP,ACAD,Otter Point,OTTPOI,2016,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,TRUE,0.27,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,15.46,5.56,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,2.49,0.35,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.36,0.02,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,5.34,4.69,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,0.83,0.62,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0.15,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,21.34,9.66,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,2.12,0.87,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.2,0.08,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Mussel,Abundance,FALSE,8.54,4.73,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Mussel,logAbundance,FALSE,1.61,0.55,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Mussel,Proportion.Damaged,FALSE,0.3,0.08,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Abundance,FALSE,11.74,4.82,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,logAbundance,FALSE,1.93,0.62,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Proportion.Damaged,FALSE,0.26,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Abundance,FALSE,9.62,4.74,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,logAbundance,FALSE,1.77,0.49,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Proportion.Damaged,FALSE,0.37,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Abundance,FALSE,2.68,2.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,logAbundance,FALSE,0.67,0.47,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Proportion.Damaged,FALSE,0.15,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Abundance,FALSE,58.66,7.41,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,logAbundance,FALSE,4.04,0.13,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Proportion.Damaged,FALSE,0.36,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Mussel,Abundance,FALSE,10.68,6.02,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Mussel,logAbundance,FALSE,1.49,0.73,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Mussel,Proportion.Damaged,FALSE,0.21,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Abundance,FALSE,4.28,1.81,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,logAbundance,FALSE,1.2,0.39,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0.3,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Mussel,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Mussel,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Mussel,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,1.08,0.66,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0.4,0.24,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,2.66,1.68,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,0.75,0.46,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.15,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,Abundance,FALSE,3.74,3.74,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,logAbundance,FALSE,0.59,0.59,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Mussel,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,16,6.75,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,1.96,0.8,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0.22,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Mussel,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Otter Point,OTTPOI,2017,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,19.2,10.31,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,1.93,0.85,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.21,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,11.2,5.68,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,1.68,0.72,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.23,0.09,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Mussel,Abundance,FALSE,10.66,6.74,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Mussel,logAbundance,FALSE,1.3,0.8,5
Acadia NP,ACAD,Otter Point,OTTPOI,2018,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Mussel,Proportion.Damaged,FALSE,0.14,0.09,5
